layer,sample_idx,mse
layers.6.mlp.down_proj,0,0.0025598665233701468
layers.7.self_attn.q_proj,0,0.238838329911232
layers.7.self_attn.k_proj,0,0.29050248861312866
layers.7.self_attn.v_proj,0,0.04781573638319969
layers.7.self_attn.o_proj,0,0.0007195134530775249
layers.7.mlp.gate_proj,0,0.04053499922156334
layers.7.mlp.up_proj,0,0.02652997151017189
layers.7.mlp.down_proj,0,0.003777735400944948
layers.8.self_attn.q_proj,0,0.2310166209936142
layers.8.self_attn.k_proj,0,0.28654658794403076
layers.8.self_attn.v_proj,0,0.05619988590478897
layers.8.self_attn.o_proj,0,0.0010738424025475979
layers.8.mlp.gate_proj,0,0.043780747801065445
layers.8.mlp.up_proj,0,0.03198428452014923
layers.8.mlp.down_proj,0,0.005527875851839781
layers.9.self_attn.q_proj,0,0.2638409733772278
layers.9.self_attn.k_proj,0,0.33030956983566284
layers.9.self_attn.v_proj,0,0.07858528941869736
layers.9.self_attn.o_proj,0,0.0013762698508799076
layers.9.mlp.gate_proj,0,0.04771493002772331
layers.9.mlp.up_proj,0,0.03661259263753891
layers.9.mlp.down_proj,0,0.006691052578389645
layers.10.self_attn.q_proj,0,0.2690800726413727
layers.10.self_attn.k_proj,0,0.33883795142173767
layers.10.self_attn.v_proj,0,0.11220025271177292
layers.10.self_attn.o_proj,0,0.0018124961061403155
layers.10.mlp.gate_proj,0,0.05015949904918671
layers.10.mlp.up_proj,0,0.03960788622498512
layers.10.mlp.down_proj,0,0.007034084293991327
layers.11.self_attn.q_proj,0,0.2785852551460266
layers.11.self_attn.k_proj,0,0.3165278434753418
layers.11.self_attn.v_proj,0,0.12298023700714111
layers.11.self_attn.o_proj,0,0.0019538046326488256
layers.11.mlp.gate_proj,0,0.05529376491904259
layers.11.mlp.up_proj,0,0.04364994913339615
layers.11.mlp.down_proj,0,0.008136212825775146
layers.12.self_attn.q_proj,0,0.2862548530101776
layers.12.self_attn.k_proj,0,0.36968323588371277
layers.12.self_attn.v_proj,0,0.11930030584335327
layers.12.self_attn.o_proj,0,0.002421795856207609
layers.12.mlp.gate_proj,0,0.0558527372777462
layers.12.mlp.up_proj,0,0.04689006507396698
layers.12.mlp.down_proj,0,0.008749328553676605
layers.13.self_attn.q_proj,0,0.29995161294937134
layers.13.self_attn.k_proj,0,0.34602946043014526
layers.13.self_attn.v_proj,0,0.10530781000852585
layers.13.self_attn.o_proj,0,0.0025172883179038763
layers.13.mlp.gate_proj,0,0.05899946764111519
layers.13.mlp.up_proj,0,0.05191474035382271
layers.13.mlp.down_proj,0,0.010729591362178326
layers.14.self_attn.q_proj,0,0.31485623121261597
layers.14.self_attn.k_proj,0,0.3761969804763794
layers.14.self_attn.v_proj,0,0.10984648764133453
layers.14.self_attn.o_proj,0,0.0030684240628033876
layers.14.mlp.gate_proj,0,0.06818902492523193
layers.14.mlp.up_proj,0,0.05869666486978531
layers.14.mlp.down_proj,0,0.013176057487726212
layers.15.self_attn.q_proj,0,0.30900028347969055
layers.15.self_attn.k_proj,0,0.37295177578926086
layers.15.self_attn.v_proj,0,0.1114104688167572
layers.15.self_attn.o_proj,0,0.003428274067118764
layers.15.mlp.gate_proj,0,0.07448969781398773
layers.15.mlp.up_proj,0,0.0653521716594696
layers.15.mlp.down_proj,0,0.017316361889243126
layers.16.self_attn.q_proj,0,0.31718680262565613
layers.16.self_attn.k_proj,0,0.3607337474822998
layers.16.self_attn.v_proj,0,0.11357291787862778
layers.16.self_attn.o_proj,0,0.005086354445666075
layers.16.mlp.gate_proj,0,0.08606784045696259
layers.16.mlp.up_proj,0,0.07319500297307968
layers.16.mlp.down_proj,0,0.020538324490189552
layers.17.self_attn.q_proj,0,0.32110488414764404
layers.17.self_attn.k_proj,0,0.3502871096134186
layers.17.self_attn.v_proj,0,0.12108547985553741
layers.17.self_attn.o_proj,0,0.0041891406290233135
layers.17.mlp.gate_proj,0,0.10042507946491241
layers.17.mlp.up_proj,0,0.0820482149720192
layers.17.mlp.down_proj,0,0.02445143088698387
layers.18.self_attn.q_proj,0,0.33265215158462524
layers.18.self_attn.k_proj,0,0.35957854986190796
layers.18.self_attn.v_proj,0,0.14931313693523407
layers.18.self_attn.o_proj,0,0.003838978009298444
layers.18.mlp.gate_proj,0,0.1145811453461647
layers.18.mlp.up_proj,0,0.09277338534593582
layers.18.mlp.down_proj,0,0.029722752049565315
layers.19.self_attn.q_proj,0,0.32903575897216797
layers.19.self_attn.k_proj,0,0.35921311378479004
layers.19.self_attn.v_proj,0,0.149297833442688
layers.19.self_attn.o_proj,0,0.004561383742839098
layers.19.mlp.gate_proj,0,0.12140560150146484
layers.19.mlp.up_proj,0,0.10108255594968796
layers.19.mlp.down_proj,0,0.032463233917951584
layers.20.self_attn.q_proj,0,0.3719789385795593
layers.20.self_attn.k_proj,0,0.4269733130931854
layers.20.self_attn.v_proj,0,0.15359051525592804
layers.20.self_attn.o_proj,0,0.006173735950142145
layers.20.mlp.gate_proj,0,0.13928274810314178
layers.20.mlp.up_proj,0,0.10791666805744171
layers.20.mlp.down_proj,0,0.03538060188293457
layers.21.self_attn.q_proj,0,0.38408902287483215
layers.21.self_attn.k_proj,0,0.40843865275382996
layers.21.self_attn.v_proj,0,0.20014004409313202
layers.21.self_attn.o_proj,0,0.006630341522395611
layers.21.mlp.gate_proj,0,0.15030117332935333
layers.21.mlp.up_proj,0,0.11934363096952438
layers.21.mlp.down_proj,0,0.038910772651433945
layers.22.self_attn.q_proj,0,0.42700818181037903
layers.22.self_attn.k_proj,0,0.43652045726776123
layers.22.self_attn.v_proj,0,0.20281819999217987
layers.22.self_attn.o_proj,0,0.008853424340486526
layers.22.mlp.gate_proj,0,0.1661701649427414
layers.22.mlp.up_proj,0,0.1292141228914261
layers.22.mlp.down_proj,0,0.04529016837477684
layers.23.self_attn.q_proj,0,0.4380938708782196
layers.23.self_attn.k_proj,0,0.4585641324520111
layers.23.self_attn.v_proj,0,0.2502844035625458
layers.23.self_attn.o_proj,0,0.007321229204535484
layers.23.mlp.gate_proj,0,0.1814408302307129
layers.23.mlp.up_proj,0,0.14065825939178467
layers.23.mlp.down_proj,0,0.05387931317090988
layers.24.self_attn.q_proj,0,0.4239354133605957
layers.24.self_attn.k_proj,0,0.46559038758277893
layers.24.self_attn.v_proj,0,0.25793734192848206
layers.24.self_attn.o_proj,0,0.011409048922359943
layers.24.mlp.gate_proj,0,0.20219218730926514
layers.24.mlp.up_proj,0,0.15266190469264984
layers.24.mlp.down_proj,0,0.05979017913341522
layers.25.self_attn.q_proj,0,0.4732012450695038
layers.25.self_attn.k_proj,0,0.4845251441001892
layers.25.self_attn.v_proj,0,0.3151289224624634
layers.25.self_attn.o_proj,0,0.009759739972651005
layers.25.mlp.gate_proj,0,0.2151324301958084
layers.25.mlp.up_proj,0,0.16690677404403687
layers.25.mlp.down_proj,0,0.06637634336948395
layers.26.self_attn.q_proj,0,0.503693163394928
layers.26.self_attn.k_proj,0,0.5545669794082642
layers.26.self_attn.v_proj,0,0.32622578740119934
layers.26.self_attn.o_proj,0,0.022208774462342262
layers.26.mlp.gate_proj,0,0.2501867711544037
layers.26.mlp.up_proj,0,0.1905091106891632
layers.26.mlp.down_proj,0,0.0837051048874855
layers.27.self_attn.q_proj,0,0.5255383253097534
layers.27.self_attn.k_proj,0,0.5506791472434998
layers.27.self_attn.v_proj,0,0.3398512601852417
layers.27.self_attn.o_proj,0,0.015286034904420376
layers.27.mlp.gate_proj,0,0.2638506591320038
layers.27.mlp.up_proj,0,0.20364291965961456
layers.27.mlp.down_proj,0,0.09470000118017197
layers.28.self_attn.q_proj,0,0.5339398384094238
layers.28.self_attn.k_proj,0,0.5807787179946899
layers.28.self_attn.v_proj,0,0.3864803612232208
layers.28.self_attn.o_proj,0,0.015068063512444496
layers.28.mlp.gate_proj,0,0.2807767689228058
layers.28.mlp.up_proj,0,0.22594209015369415
layers.28.mlp.down_proj,0,0.11013958603143692
layers.29.self_attn.q_proj,0,0.5111711621284485
layers.29.self_attn.k_proj,0,0.55675208568573
layers.29.self_attn.v_proj,0,0.3773123025894165
layers.29.self_attn.o_proj,0,0.02500946819782257
layers.29.mlp.gate_proj,0,0.32011136412620544
layers.29.mlp.up_proj,0,0.24688097834587097
layers.29.mlp.down_proj,0,0.15067273378372192
layers.30.self_attn.q_proj,0,0.5517801642417908
layers.30.self_attn.k_proj,0,0.6057077050209045
layers.30.self_attn.v_proj,0,0.4316275119781494
layers.30.self_attn.o_proj,0,0.028253605589270592
layers.30.mlp.gate_proj,0,0.35508671402931213
layers.30.mlp.up_proj,0,0.2825780212879181
layers.30.mlp.down_proj,0,22.128042221069336
layers.31.self_attn.q_proj,0,0.48282119631767273
layers.31.self_attn.k_proj,0,0.5389546155929565
layers.31.self_attn.v_proj,0,0.2560581564903259
layers.31.self_attn.o_proj,0,0.09620891511440277
layers.31.mlp.gate_proj,0,0.3420071601867676
layers.31.mlp.up_proj,0,0.32038959860801697
layers.31.mlp.down_proj,0,0.5588167905807495
block_0,0,0.00036866628215648234
block_1,0,0.026335181668400764
block_2,0,0.02772168256342411
block_3,0,0.02836429327726364
block_4,0,0.030567584559321404
block_5,0,0.03238089755177498
block_6,0,0.03475336357951164
block_7,0,0.03823515772819519
block_8,0,0.04359821602702141
block_9,0,0.050314534455537796
block_10,0,0.055912502110004425
block_11,0,0.061784420162439346
block_12,0,0.06876037269830704
block_13,0,0.07906284183263779
block_14,0,0.09151089191436768
block_15,0,0.10858235508203506
block_16,0,0.1340232640504837
block_17,0,0.1597561240196228
block_18,0,0.1935821771621704
block_19,0,0.23166786134243011
block_20,0,0.27258267998695374
block_21,0,0.31796106696128845
block_22,0,0.3758239448070526
block_23,0,0.439628005027771
block_24,0,0.517627477645874
block_25,0,0.5978142023086548
block_26,0,0.7158099412918091
block_27,0,0.8364527821540833
block_28,0,0.9713988304138184
block_29,0,1.152165174484253
block_30,0,23.307024002075195
block_31,0,23.415050506591797
